Tanggal,Tahun,Bulan,Nama_Bulan,Komoditas,Negara_Tujuan,Nilai_Ekspor_USD,Volume_Ton
2021-10-31,2021,10,October,Kelapa,Jepang,57857.37,26.16
2021-10-31,2021,10,October,Kelapa,Amerika Serikat,40235.2,16.3
2021-10-31,2021,10,October,Kelapa,Singapura,63967.61,22.38
2021-10-31,2021,10,October,Kelapa,Vietnam,56269.34,54.77
2021-10-31,2021,10,October,Kelapa,Thailand,54679.48,51.79
2021-10-31,2021,10,October,Kelapa,Korea Selatan,56223.95,26.82
2021-10-31,2021,10,October,Jagung,Tiongkok,47647.07,20.47
2021-10-31,2021,10,October,Jagung,Malaysia,20907.53,7.52
2021-10-31,2021,10,October,Jagung,Jepang,40975.65,20.48
2021-10-31,2021,10,October,Jagung,Amerika Serikat,17589.05,7.99
2021-10-31,2021,10,October,Jagung,Singapura,51723.79,28.53
2021-10-31,2021,10,October,Jagung,Vietnam,49898.06,31.45
2021-10-31,2021,10,October,Jagung,Thailand,54149.49,19.34
2021-10-31,2021,10,October,Jagung,Korea Selatan,55764.58,23.64
2021-10-31,2021,10,October,Produk Perikanan,Tiongkok,74653.2,74.49
2021-10-31,2021,10,October,Produk Perikanan,Malaysia,77229.78,33.24
2021-10-31,2021,10,October,Produk Perikanan,Jepang,101203.63,98.02
2021-10-31,2021,10,October,Produk Perikanan,Amerika Serikat,69774.83,29.94
2021-10-31,2021,10,October,Produk Perikanan,Singapura,48850.61,38.49
2021-10-31,2021,10,October,Produk Perikanan,Vietnam,100970.48,35.59
2021-10-31,2021,10,October,Produk Perikanan,Thailand,43902.76,24.34
2021-10-31,2021,10,October,Produk Perikanan,Korea Selatan,73084.69,59.11
2021-10-31,2021,10,October,Kerajinan Rotan,Tiongkok,66627.23,38.89
2021-10-31,2021,10,October,Kerajinan Rotan,Malaysia,19666.89,9.45
2021-10-31,2021,10,October,Kerajinan Rotan,Jepang,75448.45,35.4
2021-10-31,2021,10,October,Kerajinan Rotan,Amerika Serikat,17584.86,8.38
2021-10-31,2021,10,October,Kerajinan Rotan,Singapura,39057.65,21.97
2021-10-31,2021,10,October,Kerajinan Rotan,Vietnam,13358.25,8.2
2021-10-31,2021,10,October,Kerajinan Rotan,Thailand,19897.38,6.69
2021-10-31,2021,10,October,Kerajinan Rotan,Korea Selatan,47355.24,17.24
2021-10-31,2021,10,October,Minyak Kelapa,Tiongkok,59011.1,22.48
2021-10-31,2021,10,October,Minyak Kelapa,Malaysia,43791.98,24.26
2021-10-31,2021,10,October,Minyak Kelapa,Jepang,48778.85,29.92
2021-10-31,2021,10,October,Minyak Kelapa,Amerika Serikat,55632.81,44.27
2021-10-31,2021,10,October,Minyak Kelapa,Singapura,53136.28,22.13
2021-10-31,2021,10,October,Minyak Kelapa,Vietnam,63270.15,31.64
2021-10-31,2021,10,October,Minyak Kelapa,Thailand,35842.82,26.1
2021-10-31,2021,10,October,Minyak Kelapa,Korea Selatan,27390.88,14.52
2021-10-31,2021,10,October,Produk Olahan,Tiongkok,72308.4,51.93
2021-10-31,2021,10,October,Produk Olahan,Malaysia,93431.06,76.83
2021-10-31,2021,10,October,Produk Olahan,Jepang,42475.39,20.39
2021-10-31,2021,10,October,Produk Olahan,Amerika Serikat,17225.54,14.22
2021-10-31,2021,10,October,Produk Olahan,Singapura,42409.74,28.9
2021-10-31,2021,10,October,Produk Olahan,Vietnam,55042.44,50.82
2021-10-31,2021,10,October,Produk Olahan,Thailand,44330.21,29.46
2021-10-31,2021,10,October,Produk Olahan,Korea Selatan,49383.24,17.66
2021-11-30,2021,11,November,Kakao,Tiongkok,210658.99,50.27
2021-11-30,2021,11,November,Kakao,Malaysia,207391.0,61.02
2021-11-30,2021,11,November,Kakao,Jepang,189838.77,51.74
2021-11-30,2021,11,November,Kakao,Amerika Serikat,224133.81,108.66
2021-11-30,2021,11,November,Kakao,Singapura,68325.26,15.89
2021-11-30,2021,11,November,Kakao,Vietnam,103196.91,25.63
2021-11-30,2021,11,November,Kakao,Thailand,170319.6,50.65
2021-11-30,2021,11,November,Kakao,Korea Selatan,174238.22,63.3
2021-11-30,2021,11,November,Besi dan Baja,Tiongkok,276384.03,56.31
2021-11-30,2021,11,November,Besi dan Baja,Malaysia,147032.96,48.72
2021-11-30,2021,11,November,Besi dan Baja,Jepang,167100.4,42.05
2021-11-30,2021,11,November,Besi dan Baja,Amerika Serikat,195136.19,63.68
2021-11-30,2021,11,November,Besi dan Baja,Singapura,103876.95,22.34
2021-11-30,2021,11,November,Besi dan Baja,Vietnam,153851.6,38.67
2021-11-30,2021,11,November,Besi dan Baja,Thailand,231193.14,105.84
2021-11-30,2021,11,November,Besi dan Baja,Korea Selatan,306183.47,77.59
2021-11-30,2021,11,November,Kelapa,Tiongkok,68450.85,35.02
2021-11-30,2021,11,November,Kelapa,Malaysia,107148.74,59.43
2021-11-30,2021,11,November,Kelapa,Jepang,43586.68,24.44
2021-11-30,2021,11,November,Kelapa,Amerika Serikat,86872.82,61.28
2021-11-30,2021,11,November,Kelapa,Singapura,85191.14,38.89
2021-11-30,2021,11,November,Kelapa,Vietnam,85233.77,50.41
2021-11-30,2021,11,November,Kelapa,Thailand,75174.38,64.89
2021-11-30,2021,11,November,Kelapa,Korea Selatan,92814.0,51.78
2021-11-30,2021,11,November,Jagung,Tiongkok,27072.88,20.78
2021-11-30,2021,11,November,Jagung,Malaysia,75782.16,65.26
2021-11-30,2021,11,November,Jagung,Jepang,70023.84,32.22
2021-11-30,2021,11,November,Jagung,Amerika Serikat,19100.9,9.78
2021-11-30,2021,11,November,Jagung,Singapura,50593.98,19.71
2021-11-30,2021,11,November,Jagung,Vietnam,70851.95,56.74
2021-11-30,2021,11,November,Jagung,Thailand,68847.34,50.84
2021-11-30,2021,11,November,Jagung,Korea Selatan,13059.93,7.21
2021-11-30,2021,11,November,Produk Perikanan,Tiongkok,122330.47,42.6
2021-11-30,2021,11,November,Produk Perikanan,Malaysia,121770.76,46.49
2021-11-30,2021,11,November,Produk Perikanan,Jepang,34113.97,11.51
2021-11-30,2021,11,November,Produk Perikanan,Amerika Serikat,96170.83,61.62
2021-11-30,2021,11,November,Produk Perikanan,Singapura,62526.73,27.33
2021-11-30,2021,11,November,Produk Perikanan,Vietnam,42404.28,19.28
2021-11-30,2021,11,November,Produk Perikanan,Thailand,59961.45,41.85
2021-11-30,2021,11,November,Produk Perikanan,Korea Selatan,40762.87,15.43
2021-11-30,2021,11,November,Kerajinan Rotan,Tiongkok,71481.87,41.9
2021-11-30,2021,11,November,Kerajinan Rotan,Malaysia,64344.06,24.26
2021-11-30,2021,11,November,Kerajinan Rotan,Jepang,61598.72,28.04
2021-11-30,2021,11,November,Kerajinan Rotan,Amerika Serikat,78189.04,37.55
2021-11-30,2021,11,November,Kerajinan Rotan,Singapura,23356.71,10.37
2021-11-30,2021,11,November,Kerajinan Rotan,Vietnam,21648.76,19.34
2021-11-30,2021,11,November,Kerajinan Rotan,Thailand,46351.95,22.65
2021-11-30,2021,11,November,Kerajinan Rotan,Korea Selatan,45703.5,39.39
2021-11-30,2021,11,November,Minyak Kelapa,Tiongkok,25927.79,18.94
2021-11-30,2021,11,November,Minyak Kelapa,Malaysia,45580.4,41.35
2021-11-30,2021,11,November,Minyak Kelapa,Jepang,43956.31,22.35
2021-11-30,2021,11,November,Minyak Kelapa,Amerika Serikat,67490.14,52.29
2021-11-30,2021,11,November,Minyak Kelapa,Singapura,14568.32,12.75
2021-11-30,2021,11,November,Minyak Kelapa,Vietnam,42322.57,15.36
2021-11-30,2021,11,November,Minyak Kelapa,Thailand,52558.21,47.89
2021-11-30,2021,11,November,Minyak Kelapa,Korea Selatan,13397.13,9.77
2021-11-30,2021,11,November,Produk Olahan,Tiongkok,80709.41,73.97
2021-11-30,2021,11,November,Produk Olahan,Malaysia,70138.64,44.02
2021-11-30,2021,11,November,Produk Olahan,Jepang,20356.93,16.24
2021-11-30,2021,11,November,Produk Olahan,Amerika Serikat,43920.63,29.44
2021-11-30,2021,11,November,Produk Olahan,Singapura,75769.09,31.99
2021-11-30,2021,11,November,Produk Olahan,Vietnam,18903.03,10.71
2021-11-30,2021,11,November,Produk Olahan,Thailand,15963.79,15.83
2021-11-30,2021,11,November,Produk Olahan,Korea Selatan,45269.95,24.85
2021-12-31,2021,12,December,Kakao,Tiongkok,169970.82,82.03
2021-12-31,2021,12,December,Kakao,Malaysia,146689.98,63.91
2021-12-31,2021,12,December,Kakao,Jepang,167924.56,40.12
2021-12-31,2021,12,December,Kakao,Amerika Serikat,118459.94,43.7
2021-12-31,2021,12,December,Kakao,Singapura,88897.87,20.24
2021-12-31,2021,12,December,Kakao,Vietnam,166698.55,48.67
2021-12-31,2021,12,December,Kakao,Thailand,61834.44,21.76
2021-12-31,2021,12,December,Kakao,Korea Selatan,162003.15,32.55
2021-12-31,2021,12,December,Besi dan Baja,Tiongkok,329591.22,73.38
2021-12-31,2021,12,December,Besi dan Baja,Malaysia,285404.31,88.39
2021-12-31,2021,12,December,Besi dan Baja,Jepang,134014.5,30.48
2021-12-31,2021,12,December,Besi dan Baja,Amerika Serikat,273002.25,83.74
2021-12-31,2021,12,December,Besi dan Baja,Singapura,274336.79,62.17
2021-12-31,2021,12,December,Besi dan Baja,Vietnam,83327.46,20.44
2021-12-31,2021,12,December,Besi dan Baja,Thailand,156412.85,42.9
2021-12-31,2021,12,December,Besi dan Baja,Korea Selatan,155273.6,31.12
2021-12-31,2021,12,December,Kelapa,Tiongkok,106818.33,59.61
2021-12-31,2021,12,December,Kelapa,Malaysia,76713.45,26.47
2021-12-31,2021,12,December,Kelapa,Jepang,107029.84,35.88
2021-12-31,2021,12,December,Kelapa,Amerika Serikat,70664.64,30.22
2021-12-31,2021,12,December,Kelapa,Singapura,66432.17,38.72
2021-12-31,2021,12,December,Kelapa,Vietnam,75056.72,56.74
2021-12-31,2021,12,December,Kelapa,Thailand,65633.52,30.66
2021-12-31,2021,12,December,Kelapa,Korea Selatan,83375.85,79.38
2021-12-31,2021,12,December,Jagung,Tiongkok,71812.01,33.75
2021-12-31,2021,12,December,Jagung,Malaysia,81081.22,37.98
2021-12-31,2021,12,December,Jagung,Jepang,60303.11,27.16
2021-12-31,2021,12,December,Jagung,Amerika Serikat,20891.54,13.72
2021-12-31,2021,12,December,Jagung,Singapura,39505.2,19.49
2021-12-31,2021,12,December,Jagung,Vietnam,10193.05,5.12
2021-12-31,2021,12,December,Jagung,Thailand,52181.31,49.8
2021-12-31,2021,12,December,Jagung,Korea Selatan,60940.6,45.18
2021-12-31,2021,12,December,Produk Perikanan,Tiongkok,60159.14,26.72
2021-12-31,2021,12,December,Produk Perikanan,Malaysia,109832.61,53.77
2021-12-31,2021,12,December,Produk Perikanan,Jepang,64888.62,62.09
2021-12-31,2021,12,December,Produk Perikanan,Amerika Serikat,94774.02,34.08
2021-12-31,2021,12,December,Produk Perikanan,Singapura,103007.75,55.4
2021-12-31,2021,12,December,Produk Perikanan,Vietnam,88475.27,41.26
2021-12-31,2021,12,December,Produk Perikanan,Thailand,47382.71,33.91
2021-12-31,2021,12,December,Produk Perikanan,Korea Selatan,57520.71,27.26
2021-12-31,2021,12,December,Kerajinan Rotan,Tiongkok,42253.04,18.94
2021-12-31,2021,12,December,Kerajinan Rotan,Malaysia,23479.41,17.47
2021-12-31,2021,12,December,Kerajinan Rotan,Jepang,25757.14,16.44
2021-12-31,2021,12,December,Kerajinan Rotan,Amerika Serikat,69486.77,67.61
2021-12-31,2021,12,December,Kerajinan Rotan,Singapura,55041.12,21.19
2021-12-31,2021,12,December,Kerajinan Rotan,Vietnam,13723.68,10.5
2021-12-31,2021,12,December,Kerajinan Rotan,Thailand,37878.9,17.79
2021-12-31,2021,12,December,Kerajinan Rotan,Korea Selatan,56905.59,19.87
2021-12-31,2021,12,December,Minyak Kelapa,Tiongkok,85854.35,54.53
2021-12-31,2021,12,December,Minyak Kelapa,Malaysia,23395.69,16.0
2021-12-31,2021,12,December,Minyak Kelapa,Jepang,25282.23,17.54
2021-12-31,2021,12,December,Minyak Kelapa,Amerika Serikat,73431.64,36.71
2021-12-31,2021,12,December,Minyak Kelapa,Singapura,26175.43,10.4
2021-12-31,2021,12,December,Minyak Kelapa,Vietnam,24465.95,13.43
2021-12-31,2021,12,December,Minyak Kelapa,Thailand,74577.67,32.55
2021-12-31,2021,12,December,Minyak Kelapa,Korea Selatan,30073.53,11.73
2021-12-31,2021,12,December,Produk Olahan,Tiongkok,69148.96,23.59
2021-12-31,2021,12,December,Produk Olahan,Malaysia,29245.21,12.48
2021-12-31,2021,12,December,Produk Olahan,Jepang,50313.44,35.59
2021-12-31,2021,12,December,Produk Olahan,Amerika Serikat,35117.81,18.93
2021-12-31,2021,12,December,Produk Olahan,Singapura,49108.66,33.53
2021-12-31,2021,12,December,Produk Olahan,Vietnam,28206.54,20.19
2021-12-31,2021,12,December,Produk Olahan,Thailand,65920.25,37.88
2021-12-31,2021,12,December,Produk Olahan,Korea Selatan,51721.98,19.21
2022-01-31,2022,1,January,Kakao,Tiongkok,314948.05,100.62
2022-01-31,2022,1,January,Kakao,Malaysia,87139.87,25.2
2022-01-31,2022,1,January,Kakao,Jepang,136503.47,46.26
2022-01-31,2022,1,January,Kakao,Amerika Serikat,288616.48,99.27
2022-01-31,2022,1,January,Kakao,Singapura,177882.18,41.43
2022-01-31,2022,1,January,Kakao,Vietnam,191121.54,39.53
2022-01-31,2022,1,January,Kakao,Thailand,122445.56,34.97
2022-01-31,2022,1,January,Kakao,Korea Selatan,135800.7,57.55
2022-01-31,2022,1,January,Besi dan Baja,Tiongkok,321919.06,70.22
2022-01-31,2022,1,January,Besi dan Baja,Malaysia,448244.18,150.09
2022-01-31,2022,1,January,Besi dan Baja,Jepang,340849.05,76.84
2022-01-31,2022,1,January,Besi dan Baja,Amerika Serikat,158093.82,34.55
2022-01-31,2022,1,January,Besi dan Baja,Singapura,248314.99,58.76
2022-01-31,2022,1,January,Besi dan Baja,Vietnam,123673.92,26.77
2022-01-31,2022,1,January,Besi dan Baja,Thailand,102362.68,24.65
2022-01-31,2022,1,January,Besi dan Baja,Korea Selatan,225710.97,71.65
2022-01-31,2022,1,January,Kelapa,Tiongkok,134923.34,64.32
2022-01-31,2022,1,January,Kelapa,Malaysia,145781.91,72.09
2022-01-31,2022,1,January,Kelapa,Jepang,98095.21,36.91
2022-01-31,2022,1,January,Kelapa,Amerika Serikat,125912.08,103.99
2022-01-31,2022,1,January,Kelapa,Singapura,84392.75,35.25
2022-01-31,2022,1,January,Kelapa,Vietnam,89740.73,36.62
2022-01-31,2022,1,January,Kelapa,Thailand,55611.34,20.06
2022-01-31,2022,1,January,Kelapa,Korea Selatan,118798.24,50.37
2022-01-31,2022,1,January,Jagung,Tiongkok,48177.56,32.17
2022-01-31,2022,1,January,Jagung,Malaysia,41496.45,16.27
2022-01-31,2022,1,January,Jagung,Jepang,24030.09,23.53
2022-01-31,2022,1,January,Jagung,Amerika Serikat,77159.59,44.39
2022-01-31,2022,1,January,Jagung,Singapura,30808.33,15.09
2022-01-31,2022,1,January,Jagung,Vietnam,62829.41,31.24
2022-01-31,2022,1,January,Jagung,Thailand,17662.78,5.96
2022-01-31,2022,1,January,Jagung,Korea Selatan,16459.93,7.08
2022-01-31,2022,1,January,Produk Perikanan,Tiongkok,114482.55,62.07
2022-01-31,2022,1,January,Produk Perikanan,Malaysia,80561.96,30.51
2022-01-31,2022,1,January,Produk Perikanan,Jepang,74545.56,38.91
2022-01-31,2022,1,January,Produk Perikanan,Amerika Serikat,106802.03,52.72
2022-01-31,2022,1,January,Produk Perikanan,Singapura,81044.82,27.09
2022-01-31,2022,1,January,Produk Perikanan,Vietnam,90046.72,53.28
2022-01-31,2022,1,January,Produk Perikanan,Thailand,45621.9,24.83
2022-01-31,2022,1,January,Produk Perikanan,Korea Selatan,39607.77,14.0
2022-01-31,2022,1,January,Kerajinan Rotan,Tiongkok,69530.47,52.06
2022-01-31,2022,1,January,Kerajinan Rotan,Malaysia,27274.95,11.14
2022-01-31,2022,1,January,Kerajinan Rotan,Jepang,44102.84,35.62
2022-01-31,2022,1,January,Kerajinan Rotan,Amerika Serikat,40052.57,22.89
2022-01-31,2022,1,January,Kerajinan Rotan,Singapura,43387.1,35.53
2022-01-31,2022,1,January,Kerajinan Rotan,Vietnam,56908.49,38.83
2022-01-31,2022,1,January,Kerajinan Rotan,Thailand,21634.19,20.07
2022-01-31,2022,1,January,Kerajinan Rotan,Korea Selatan,56841.25,33.78
2022-01-31,2022,1,January,Minyak Kelapa,Tiongkok,87189.45,43.21
2022-01-31,2022,1,January,Minyak Kelapa,Malaysia,103060.08,101.06
2022-01-31,2022,1,January,Minyak Kelapa,Jepang,45678.62,15.34
2022-01-31,2022,1,January,Minyak Kelapa,Amerika Serikat,74301.06,29.61
2022-01-31,2022,1,January,Minyak Kelapa,Singapura,48951.68,16.4
2022-01-31,2022,1,January,Minyak Kelapa,Vietnam,16181.95,6.71
2022-01-31,2022,1,January,Minyak Kelapa,Thailand,10731.26,5.94
2022-01-31,2022,1,January,Minyak Kelapa,Korea Selatan,66836.35,39.91
2022-01-31,2022,1,January,Produk Olahan,Tiongkok,15645.14,9.68
2022-01-31,2022,1,January,Produk Olahan,Malaysia,32999.65,29.04
2022-01-31,2022,1,January,Produk Olahan,Jepang,50848.69,32.13
2022-01-31,2022,1,January,Produk Olahan,Amerika Serikat,46659.03,16.96
2022-01-31,2022,1,January,Produk Olahan,Singapura,33870.2,20.4
2022-01-31,2022,1,January,Produk Olahan,Vietnam,61482.7,54.87
2022-01-31,2022,1,January,Produk Olahan,Thailand,25008.63,15.24
2022-01-31,2022,1,January,Produk Olahan,Korea Selatan,60100.5,48.27
2022-02-28,2022,2,February,Kakao,Tiongkok,138865.69,62.79
2022-02-28,2022,2,February,Kakao,Malaysia,139062.66,31.15
2022-02-28,2022,2,February,Kakao,Jepang,77166.44,15.86
2022-02-28,2022,2,February,Kakao,Amerika Serikat,284359.96,113.45
2022-02-28,2022,2,February,Kakao,Singapura,66800.96,18.9
2022-02-28,2022,2,February,Kakao,Vietnam,248865.08,52.64
2022-02-28,2022,2,February,Kakao,Thailand,194197.05,74.76
2022-02-28,2022,2,February,Kakao,Korea Selatan,103660.01,33.11
2022-02-28,2022,2,February,Besi dan Baja,Tiongkok,323250.44,130.36
2022-02-28,2022,2,February,Besi dan Baja,Malaysia,189018.76,64.49
2022-02-28,2022,2,February,Besi dan Baja,Jepang,317283.9,75.21
2022-02-28,2022,2,February,Besi dan Baja,Amerika Serikat,123762.35,33.99
2022-02-28,2022,2,February,Besi dan Baja,Singapura,136435.66,42.1
2022-02-28,2022,2,February,Besi dan Baja,Vietnam,173473.29,35.64
2022-02-28,2022,2,February,Besi dan Baja,Thailand,141448.45,66.43
2022-02-28,2022,2,February,Besi dan Baja,Korea Selatan,145726.02,30.09
2022-02-28,2022,2,February,Kelapa,Tiongkok,173146.94,142.23
2022-02-28,2022,2,February,Kelapa,Malaysia,92467.59,36.26
2022-02-28,2022,2,February,Kelapa,Jepang,88347.44,63.83
2022-02-28,2022,2,February,Kelapa,Amerika Serikat,153803.89,54.25
2022-02-28,2022,2,February,Kelapa,Singapura,70831.57,27.07
2022-02-28,2022,2,February,Kelapa,Vietnam,65348.05,40.15
2022-02-28,2022,2,February,Kelapa,Thailand,66161.9,51.01
2022-02-28,2022,2,February,Kelapa,Korea Selatan,86082.22,48.79
2022-02-28,2022,2,February,Jagung,Tiongkok,31749.51,21.53
2022-02-28,2022,2,February,Jagung,Malaysia,79074.05,35.91
2022-02-28,2022,2,February,Jagung,Jepang,34516.13,13.03
2022-02-28,2022,2,February,Jagung,Amerika Serikat,40607.84,15.61
2022-02-28,2022,2,February,Jagung,Singapura,16842.91,6.09
2022-02-28,2022,2,February,Jagung,Vietnam,55161.53,52.5
2022-02-28,2022,2,February,Jagung,Thailand,31248.72,28.11
2022-02-28,2022,2,February,Jagung,Korea Selatan,21277.37,12.0
2022-02-28,2022,2,February,Produk Perikanan,Tiongkok,58617.32,36.73
2022-02-28,2022,2,February,Produk Perikanan,Malaysia,162085.43,160.15
2022-02-28,2022,2,February,Produk Perikanan,Jepang,62932.79,38.96
2022-02-28,2022,2,February,Produk Perikanan,Amerika Serikat,50746.96,17.31
2022-02-28,2022,2,February,Produk Perikanan,Singapura,109627.69,52.37
2022-02-28,2022,2,February,Produk Perikanan,Vietnam,70065.19,33.86
2022-02-28,2022,2,February,Produk Perikanan,Thailand,44971.81,15.87
2022-02-28,2022,2,February,Produk Perikanan,Korea Selatan,60821.65,24.14
2022-02-28,2022,2,February,Kerajinan Rotan,Tiongkok,104135.54,42.06
2022-02-28,2022,2,February,Kerajinan Rotan,Malaysia,84899.76,77.24
2022-02-28,2022,2,February,Kerajinan Rotan,Jepang,50802.34,34.94
2022-02-28,2022,2,February,Kerajinan Rotan,Amerika Serikat,72977.93,39.5
2022-02-28,2022,2,February,Kerajinan Rotan,Singapura,67074.82,35.49
2022-02-28,2022,2,February,Kerajinan Rotan,Vietnam,32878.2,11.66
2022-02-28,2022,2,February,Kerajinan Rotan,Thailand,52275.81,19.93
2022-02-28,2022,2,February,Kerajinan Rotan,Korea Selatan,34743.89,12.88
2022-02-28,2022,2,February,Minyak Kelapa,Tiongkok,90734.07,31.48
2022-02-28,2022,2,February,Minyak Kelapa,Malaysia,93228.05,35.72
2022-02-28,2022,2,February,Minyak Kelapa,Jepang,39790.17,36.09
2022-02-28,2022,2,February,Minyak Kelapa,Amerika Serikat,66869.56,35.18
2022-02-28,2022,2,February,Minyak Kelapa,Singapura,28252.9,12.45
2022-02-28,2022,2,February,Minyak Kelapa,Vietnam,48545.34,23.21
2022-02-28,2022,2,February,Minyak Kelapa,Thailand,28332.29,11.35
2022-02-28,2022,2,February,Minyak Kelapa,Korea Selatan,26206.2,8.93
2022-02-28,2022,2,February,Produk Olahan,Tiongkok,99668.06,53.75
2022-02-28,2022,2,February,Produk Olahan,Malaysia,103441.99,50.46
2022-02-28,2022,2,February,Produk Olahan,Jepang,26731.03,14.12
2022-02-28,2022,2,February,Produk Olahan,Amerika Serikat,23048.76,23.01
2022-02-28,2022,2,February,Produk Olahan,Singapura,72742.96,48.99
2022-02-28,2022,2,February,Produk Olahan,Vietnam,51906.1,24.7
2022-02-28,2022,2,February,Produk Olahan,Thailand,58810.11,26.73
2022-02-28,2022,2,February,Produk Olahan,Korea Selatan,57900.34,19.62
2022-03-31,2022,3,March,Kakao,Tiongkok,218636.25,55.42
2022-03-31,2022,3,March,Kakao,Malaysia,448650.78,190.26
2022-03-31,2022,3,March,Kakao,Jepang,344579.59,90.87
2022-03-31,2022,3,March,Kakao,Amerika Serikat,236508.97,51.82
2022-03-31,2022,3,March,Kakao,Singapura,348742.08,154.01
2022-03-31,2022,3,March,Kakao,Vietnam,299622.78,117.71
2022-03-31,2022,3,March,Kakao,Thailand,132036.29,32.05
2022-03-31,2022,3,March,Kakao,Korea Selatan,223668.9,86.38
2022-03-31,2022,3,March,Besi dan Baja,Tiongkok,155094.84,52.29
2022-03-31,2022,3,March,Besi dan Baja,Malaysia,382822.04,95.69
2022-03-31,2022,3,March,Besi dan Baja,Jepang,394876.5,94.97
2022-03-31,2022,3,March,Besi dan Baja,Amerika Serikat,193957.98,69.85
2022-03-31,2022,3,March,Besi dan Baja,Singapura,217367.17,91.95
2022-03-31,2022,3,March,Besi dan Baja,Vietnam,205761.54,55.71
2022-03-31,2022,3,March,Besi dan Baja,Thailand,131472.71,41.88
2022-03-31,2022,3,March,Besi dan Baja,Korea Selatan,332064.23,79.39
2022-03-31,2022,3,March,Kelapa,Tiongkok,127170.17,58.24
2022-03-31,2022,3,March,Kelapa,Malaysia,138870.16,61.81
2022-03-31,2022,3,March,Kelapa,Jepang,83558.79,40.62
2022-03-31,2022,3,March,Kelapa,Amerika Serikat,103636.41,74.29
2022-03-31,2022,3,March,Kelapa,Singapura,48612.94,41.55
2022-03-31,2022,3,March,Kelapa,Vietnam,80373.58,42.86
2022-03-31,2022,3,March,Kelapa,Thailand,93996.65,55.49
2022-03-31,2022,3,March,Kelapa,Korea Selatan,102165.04,50.96
2022-03-31,2022,3,March,Jagung,Tiongkok,80707.68,75.19
2022-03-31,2022,3,March,Jagung,Malaysia,37552.13,13.22
2022-03-31,2022,3,March,Jagung,Jepang,52081.92,20.99
2022-03-31,2022,3,March,Jagung,Amerika Serikat,20007.15,6.79
2022-03-31,2022,3,March,Jagung,Singapura,46911.1,31.84
2022-03-31,2022,3,March,Jagung,Vietnam,30742.08,26.74
2022-03-31,2022,3,March,Jagung,Thailand,52831.25,35.71
2022-03-31,2022,3,March,Jagung,Korea Selatan,33720.96,13.29
2022-03-31,2022,3,March,Produk Perikanan,Tiongkok,99750.1,80.55
2022-03-31,2022,3,March,Produk Perikanan,Malaysia,49665.79,18.61
2022-03-31,2022,3,March,Produk Perikanan,Jepang,52510.98,27.99
2022-03-31,2022,3,March,Produk Perikanan,Amerika Serikat,54938.44,29.8
2022-03-31,2022,3,March,Produk Perikanan,Singapura,73286.46,34.0
2022-03-31,2022,3,March,Produk Perikanan,Vietnam,52069.88,31.92
2022-03-31,2022,3,March,Produk Perikanan,Thailand,71471.16,59.61
2022-03-31,2022,3,March,Produk Perikanan,Korea Selatan,129800.87,44.15
2022-03-31,2022,3,March,Kerajinan Rotan,Tiongkok,63683.13,26.52
2022-03-31,2022,3,March,Kerajinan Rotan,Malaysia,71757.13,37.54
